Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgTokenBert,complexity
5593,159730,dinámica,90,0.000102015,8,3,0.964705882,85,0,0,0,0,0.000136019,0.062481652,11,2,85,0,4,11,12,16,0,0,1,-0.034832734,0.2
5594,159762,varianza,90,0.000102015,8,3,0.333333333,105,0,0,0,1,0.034261024,0.007476534,2,1,32.73316062,3,3,6,14,30,0,0,1,-0.034597002,0.4
5595,160398,balance,90,0.000102015,7,3,0.333333333,42,1,0,1,1,0.001280849,0.020756563,2,1,82.32,2,2,4,7,6,0,0,1,-0.033012865,0.2
5596,160659,múltiples,90,0.000102015,9,2,0.607142857,56,0,0,0,8,0.062481652,2.94709E-05,2,6,31.96325468,1,1,1,14,20,0,0,2,-0.034153186,0.2
5597,137922,cadena,89,0.000100881,6,3,0.1,40,0,0,0,1,0.007476534,2.49369E-05,1,7,56,2,1,7,6,8,0,0,1,-0.033726942,0.2
5598,140279,asignación,89,0.000100881,10,4,0.8,30,0,0,0,1,0.034261024,0.062481652,2,2,42,1,1,0,6,12,0,0,1,-0.034275935,0.2
5599,140890,asignación,89,0.000100881,10,4,0.682926829,41,0,0,0,1,0.003131847,0.024604779,2,1,58.835,0,2,3,6,11,0,0,0,-0.033841688,0.2
5600,141182,característica,89,0.000100881,14,5,0.635135135,74,0,0,0,1,0.011993512,0.013905718,3,2,48.4863253,0,4,9,6,18,0,0,2,-0.033949891,0.2
5601,141825,asignación,89,0.000100881,10,4,0.164705882,85,0,0,0,1,0.00305817,0.062481652,4,2,74.5934734,0,2,10,18,23,0,0,1,-0.033746503,0.6
5602,142339,asignación,89,0.000100881,10,4,0.538461538,13,0,0,0,1,0.062481652,0.062481652,2,2,23.66,0,1,0,3,5,0,0,0,-0.033220152,0.4
5603,145021,asignación,89,0.000100881,10,4,0.177083333,96,0,0,0,1,0.034261024,0.062481652,2,2,41.68421053,0,0,10,18,29,0,0,1,-0.033557437,0.4
5604,145374,asignación,89,0.000100881,10,4,0.28125,32,0,0,0,1,0.062481652,0.008280182,2,2,35.84,0,3,5,2,8,0,0,0,-0.032554642,0.2
5605,145487,asignación,89,0.000100881,10,4,0.789473684,19,0,0,0,1,0.062481652,0.062481652,2,2,50.54,0,1,1,3,7,0,0,1,-0.034782684,0.2
5606,145836,característica,89,0.000100881,14,5,0.795454545,44,0,0,0,1,0.011993512,4.30728E-05,3,4,90.34666667,0,5,2,6,14,0,0,1,-0.033513945,0.2
5607,146587,asignación,89,0.000100881,10,4,0.44,25,0,0,0,1,0.034261024,0.062481652,2,2,58.33333333,0,1,3,3,6,0,0,0,-0.033861763,0.2
5608,147881,asignación,89,0.000100881,10,4,0.1,50,0,0,0,1,0.062481652,0.024604779,2,1,39.22413793,2,1,10,7,9,0,0,0,-0.034168641,0.2
5609,150653,asignación,89,0.000100881,10,4,0.16,25,0,0,0,1,0.004691536,4.42063E-05,3,8,87.5,2,2,1,4,6,0,0,0,-0.034194243,0.2
5610,152125,asignación,89,0.000100881,10,4,0,5,0,0,0,1,0,0.062481652,0,2,0,1,0,0,2,2,0,0,0,-0.034498979,0.4
5611,152498,asignación,89,0.000100881,10,4,0.588235294,34,0,0,0,1,0.034261024,0.062481652,2,2,80.92,1,1,1,6,13,0,0,1,-0.033629141,0.6
5612,154034,independiente,89,0.000100881,13,5,0.565217391,46,0,0,0,8,7.02767E-05,0.024604779,10,1,74.06,5,5,3,6,9,0,0,1,-0.033861651,0.2
5613,154545,asignación,89,0.000100881,10,4,0.216666667,60,0,0,0,1,0.034261024,0.024604779,2,1,55.53488372,0,5,8,3,11,0,0,1,-0.034204852,0.2
5614,155476,característica,89,0.000100881,14,5,0.130434783,23,0,0,0,1,0.005819364,0.000206296,4,5,49.37333333,3,0,1,4,8,0,0,2,-0.033795177,0.2
5615,156170,asignación,89,0.000100881,10,4,0.745098039,51,0,0,0,1,0.062481652,0.002575301,2,2,60.69,0,4,4,6,12,0,0,1,-0.034550473,0.2
5616,156345,cadena,89,0.000100881,6,3,0.956521739,23,0,0,0,1,0.011993512,0,3,0,29.624,0,1,1,3,7,0,0,0,-0.035744596,0.2
5617,157020,característica,89,0.000100881,14,5,0.37037037,81,0,0,0,1,0.034261024,0.062481652,2,2,55.40163934,1,7,10,10,20,0,0,1,-0.033910863,0.2
5618,157457,cadena,89,0.000100881,6,3,0.884615385,26,0,0,0,1,0.011993512,0.007476534,3,1,94.64,5,0,0,5,8,0,0,1,-0.034987141,0.2
5619,158008,par,89,0.000100881,3,1,0.720588235,68,1,0,1,1,0.000180226,3.51383E-05,12,12,86.31466667,8,2,6,10,18,0,0,1,-0.033607254,0.2
5620,158321,independiente,89,0.000100881,13,5,0.269230769,26,0,0,0,8,0.001353393,0.000502138,6,4,189.28,0,2,5,2,4,0,0,0,-0.034654747,0.2
5621,159458,asignación,89,0.000100881,10,4,0.764705882,17,0,0,0,1,0.062481652,0.035779907,2,3,26.97333333,0,3,1,1,5,0,0,0,-0.03254826,0.2
5622,159926,asignación,89,0.000100881,10,4,0.25,12,0,0,0,1,0.062481652,0.062481652,2,2,40.32,0,0,1,3,4,0,0,0,-0.033571735,0.2
5623,135120,fuentes,88,9.97476E-05,7,2,0.842105263,19,2,0,0,1,0.000164357,0.062481652,6,2,0,0,1,2,3,5,0,0,1,-0.033869059,0.2
5624,136937,fuentes,88,9.97476E-05,7,2,0.542857143,35,2,0,0,1,0.010915558,0.000215364,3,11,42.875,0,1,3,6,12,0,0,0,-0.033869796,0.2
5625,137223,diversos,88,9.97476E-05,8,3,0.588235294,17,0,0,0,8,4.87403E-05,8.16116E-05,11,13,80.92,2,0,2,2,6,0,0,1,-0.036086897,0.2
5626,138581,tics,88,9.97476E-05,4,1,0.8,5,1,0,1,1,0.010915558,0,3,0,0,2,0,0,1,0,0,0,1,-0.034502232,0.8
5627,138717,direccionamiento,88,9.97476E-05,16,6,0.921052632,38,0,0,0,1,0.009542895,0.062481652,4,2,50.54,0,0,2,10,15,0,0,0,-0.03428309,0.4
5628,138749,tics,88,9.97476E-05,4,1,0.397727273,88,1,0,1,1,0.010915558,0.020588805,3,2,54.02420302,3,2,12,11,16,0,0,1,-0.033373916,0.2
5629,138878,tics,88,9.97476E-05,4,1,0.081081081,74,1,0,1,1,0.010915558,0.000691432,3,5,74,1,5,3,11,19,0,1,0,-0.033287459,0.2
5630,140135,tics,88,9.97476E-05,4,1,0.127659574,47,1,0,1,1,0.010915558,0.001051883,3,6,103.0866667,0,1,5,6,13,0,0,1,-0.033006981,0.6
5631,140721,tics,88,9.97476E-05,4,1,0.063291139,79,1,0,1,1,0.010915558,0.002541296,3,6,33.60799523,2,6,3,12,19,0,0,1,-0.033338522,0.6
5632,142446,direccionamiento,88,9.97476E-05,16,6,0.421052632,19,0,0,0,1,0.000498738,1.70024E-05,8,8,101.08,0,0,1,5,7,0,0,0,-0.034214245,0.2
5633,143560,tics,88,9.97476E-05,4,1,0.597560976,82,1,0,1,1,0.010915558,0.020588805,3,2,60.30325312,6,6,6,14,15,0,0,3,-0.033110453,0.6
5634,143724,legal,88,9.97476E-05,5,2,0.461538462,39,1,0,0,8,0.000213097,0.009542895,9,4,106.47,0,4,4,4,9,0,0,1,-0.032506674,0.2
5635,143752,tics,88,9.97476E-05,4,1,0.708860759,79,1,0,1,1,0.010915558,0.001107425,3,3,109.2175,1,6,8,10,15,0,0,1,-0.03357949,0.6
5636,144058,legal,88,9.97476E-05,5,2,0.933333333,15,1,0,0,8,0.007476534,0,1,0,0,1,0,1,2,3,0,0,0,-0.033630541,0.2
5637,146679,tics,88,9.97476E-05,4,1,0.928571429,14,1,0,1,1,0.010915558,0,3,0,54.88,1,1,2,2,3,0,0,3,-0.032762712,0.8
5638,148755,diversos,88,9.97476E-05,8,3,0.519607843,102,0,0,0,8,0.016249786,0.000252769,3,7,59.34667705,2,5,12,14,21,0,0,1,-0.033682756,0.2
5639,148766,direccionamiento,88,9.97476E-05,16,6,0.78125,32,0,0,0,1,0.000149621,0.062481652,7,2,71.68,1,1,4,6,11,0,0,1,-0.034427133,0.2
5640,149020,legal,88,9.97476E-05,5,2,0.757575758,33,1,0,0,8,5.32743E-05,0.007842653,6,3,60.984,2,2,4,3,6,0,0,1,-0.032904041,0.2
5641,149741,direccionamiento,88,9.97476E-05,16,6,0.3125,16,0,0,0,1,0.062481652,0.014280905,2,2,35.84,0,0,1,4,6,0,0,1,-0.034334091,0.4
5642,150354,tics,88,9.97476E-05,4,1,0.888888889,9,1,0,1,1,0.010915558,0,3,0,0,1,0,0,1,2,0,0,1,-0.034023988,0.8
5643,150363,imágenes,88,9.97476E-05,8,3,0.086956522,46,0,0,0,1,2.83374E-05,0.035779907,5,3,59.248,0,2,8,6,6,0,0,1,-0.034336525,0.2
5644,150770,direccionamiento,88,9.97476E-05,16,6,0.869565217,69,0,0,0,1,0.062481652,0.025177194,2,2,121.1890909,0,1,9,10,20,0,0,1,-0.034130028,0.2
5645,150788,direccionamiento,88,9.97476E-05,16,6,0,20,0,0,0,1,0,1.70024E-05,0,9,56,4,0,1,3,3,0,0,0,-0.034346204,0.2
5646,153523,legal,88,9.97476E-05,5,2,0.96039604,101,1,0,0,8,0.000742439,0.009542895,10,4,56.22680412,0,4,16,15,19,0,0,1,-0.03313419,0.2
5647,153567,tics,88,9.97476E-05,4,1,0.081081081,74,1,0,1,1,0.010915558,0.000691432,3,5,74,1,5,3,11,19,0,1,0,-0.033287459,0.2
5648,153661,tics,88,9.97476E-05,4,1,0.9875,80,1,0,1,1,0.010915558,0,3,0,66.95316804,3,5,8,11,16,0,0,1,-0.033340519,0.8
5649,153858,direccionamiento,88,9.97476E-05,16,6,0.928571429,14,0,0,0,1,0.062481652,0,2,0,54.88,0,0,0,4,5,0,0,0,-0.034110072,0.4
5650,153981,direccionamiento,88,9.97476E-05,16,6,0.380952381,21,0,0,0,1,0.062481652,6.68762E-05,2,7,41.16,4,1,2,4,4,0,0,1,-0.034888192,0.2
5651,154955,tics,88,9.97476E-05,4,1,0.698630137,73,1,0,1,1,0.010915558,0.000164357,3,7,106.58,0,4,11,7,18,0,0,1,-0.033931696,0.6
5652,154978,tics,88,9.97476E-05,4,1,0.910891089,101,1,0,1,1,0.000171158,0.016377871,7,2,81.51254735,3,4,12,17,23,0,0,1,-0.032366012,0.4
5653,155006,tics,88,9.97476E-05,4,1,0.833333333,6,1,0,1,1,0.010915558,0,3,0,0,1,0,0,1,2,0,0,1,-0.033449945,0.4
5654,155971,fuentes,88,9.97476E-05,7,2,0.714285714,21,2,0,0,1,0.010915558,0.062481652,3,2,123.48,0,3,1,4,7,0,0,0,-0.034103733,0.2
5655,156138,direccionamiento,88,9.97476E-05,16,6,0.12962963,54,0,0,0,1,0.025177194,0.024604779,2,1,81.648,5,1,7,8,15,0,0,1,-0.033751124,0.4
5656,157158,tics,88,9.97476E-05,4,1,0.111111111,36,1,0,1,1,0.062481652,4.30728E-05,2,8,120.96,2,0,2,6,11,0,0,1,-0.032805965,0.6
5657,157713,direccionamiento,88,9.97476E-05,16,6,0.914285714,35,0,0,0,1,0.000232366,0.034261024,7,2,34.0119509,0,0,5,4,13,0,0,0,-0.032997481,0.2
5658,159059,tics,88,9.97476E-05,4,1,0.717948718,78,1,0,1,1,0.010915558,0.009542895,3,4,81.588,0,9,11,7,16,0,0,1,-0.033454421,0.8
5659,159683,tics,88,9.97476E-05,4,1,0.3625,80,1,0,1,1,0.010915558,0.016249786,3,3,80,0,10,9,7,16,0,0,1,-0.033807669,0.4
5660,159713,tics,88,9.97476E-05,4,1,0.976744186,43,1,0,1,1,0.010915558,0,3,0,103.544,0,1,10,5,9,0,0,1,-0.032827255,0.4
5661,160255,fuentes,88,9.97476E-05,7,2,0.2,25,2,0,0,1,0.010915558,0.007842653,3,3,87.5,1,2,4,4,6,0,0,1,-0.034305286,0.2
5662,160724,tics,88,9.97476E-05,4,1,0.216216216,74,1,0,1,1,0.010915558,0.020588805,3,2,59.89939024,1,1,8,10,21,0,0,2,-0.033702073,0.2
5663,160780,direccionamiento,88,9.97476E-05,16,6,0.214285714,28,0,0,0,1,0.006528932,2.26699E-06,3,8,73.17333333,0,0,3,6,9,0,0,0,-0.034155712,0.4
5664,134891,ámbito,87,9.86141E-05,6,2,0.913043478,69,0,0,0,1,0.025177194,0.062481652,2,2,83.3175,0,4,11,7,15,0,0,1,-0.033452854,0.4
5665,135134,cuota,87,9.86141E-05,5,2,0,6,0,0,0,1,0,4.98738E-05,0,7,0,1,0,0,1,2,0,0,0,-0.033943895,0.2
5666,135180,resolución,87,9.86141E-05,10,4,0.32,25,0,0,0,1,0.034261024,0.062481652,2,2,175,2,1,3,3,5,0,0,0,-0.03427434,0.2
5667,135359,determinante,87,9.86141E-05,12,5,0.384615385,13,0,0,0,8,0.025177194,0.008280182,2,2,0,1,0,1,0,3,0,0,1,-0.034486894,0.6
5668,135498,instancias,87,9.86141E-05,10,3,0.194029851,67,0,0,0,1,0.000521408,0.020588805,5,2,56.19354839,0,2,7,10,20,0,0,1,-0.033970337,0.4
5669,135527,instancias,87,9.86141E-05,10,3,0.780487805,41,0,0,0,1,0.010915558,0.008028546,3,3,67.24,0,1,4,9,14,0,0,1,-0.035900424,0.4
5670,135629,resolución,87,9.86141E-05,10,4,0.363636364,22,0,0,0,1,0.034261024,0.024604779,2,1,67.76,0,1,4,5,6,0,0,0,-0.03464883,0.2
5671,136063,instancias,87,9.86141E-05,10,3,0.260869565,69,0,0,0,1,0.007476534,0.024604779,1,1,34.5,0,6,6,13,19,0,0,1,-0.035172134,0.6
5672,136452,ámbito,87,9.86141E-05,6,2,0.044444444,45,0,0,0,1,0.000117883,0.000553146,2,7,41.72965116,2,1,5,7,13,0,0,2,-0.034473922,0.2
5673,137153,instancias,87,9.86141E-05,10,3,0.326530612,49,0,0,0,1,0.010915558,0.002719255,3,6,61.11636364,0,3,6,5,12,0,0,1,-0.035977946,0.8
5674,137209,cuota,87,9.86141E-05,5,2,0,8,0,0,0,1,0,0.020756563,0,1,0,1,0,2,2,1,0,0,0,-0.033631342,0.2
5675,137231,determinante,87,9.86141E-05,12,5,0.307692308,52,0,0,0,8,0.025177194,0.062481652,2,2,39.67067288,5,3,4,8,9,0,0,0,-0.03584042,0.6
5676,137399,instancias,87,9.86141E-05,10,3,0.774647887,71,0,0,0,1,0.001804524,0.062481652,5,2,49.05348822,0,4,6,11,23,0,0,1,-0.034926248,0.4
5677,138991,determinante,87,9.86141E-05,12,5,0.824742268,97,0,0,0,8,0.025177194,0.062481652,2,2,19.36056911,0,9,7,15,20,0,0,4,-0.035698229,0.4
5678,139030,ámbito,87,9.86141E-05,6,2,0.428571429,28,0,0,0,1,0.025177194,1.02015E-05,2,8,219.52,1,0,1,2,8,0,0,1,-0.032191913,0.4
5679,140889,determinante,87,9.86141E-05,12,5,0.8,25,0,0,0,8,0.003131847,0.016377871,2,2,43.75,0,1,2,3,6,0,0,2,-0.035958273,0.4
5680,140910,instancias,87,9.86141E-05,10,3,0.923076923,13,0,0,0,1,0.000102015,0,9,0,0,1,0,1,4,5,0,0,0,-0.034535419,0.4
5681,140933,determinante,87,9.86141E-05,12,5,0.311111111,90,0,0,0,8,0.009542895,0.062481652,4,2,42.2826087,1,8,10,22,16,0,0,5,-0.033092394,0.4
5682,141146,cuota,87,9.86141E-05,5,2,0.736842105,19,0,0,0,1,0.011993512,0.035779907,3,3,50.54,1,0,3,2,4,0,0,1,-0.032948931,0.2
5683,141197,autoridad,87,9.86141E-05,9,4,0.172043011,93,0,0,0,1,0.034261024,0.000224432,2,5,66.53768552,0,8,11,11,16,0,0,1,-0.032011295,0.2
5684,141340,cuota,87,9.86141E-05,5,2,0,6,0,0,0,1,0,4.98738E-05,0,7,0,1,0,0,1,2,0,0,0,-0.033943895,0.2
5685,141523,resolución,87,9.86141E-05,10,4,0.433962264,53,0,0,0,1,0.062481652,0.062481652,2,2,157.304,4,4,5,8,12,0,0,2,-0.033139165,0.2
5686,141866,determinante,87,9.86141E-05,12,5,0.054054054,37,0,0,0,8,0.000912464,0.025177194,1,2,39.79555556,1,3,5,5,6,0,0,1,-0.035093268,0.6
5687,142300,instancias,87,9.86141E-05,10,3,0.583333333,36,0,0,0,1,0.010915558,0.014280905,3,2,90.72,3,1,4,4,10,0,0,1,-0.03358525,0.6
5688,142910,instancias,87,9.86141E-05,10,3,0.4,25,0,0,0,1,0.000337782,0.006528932,9,3,87.5,0,2,3,5,6,0,0,0,-0.035374641,0.2
5689,143687,cuota,87,9.86141E-05,5,2,0.111111111,18,0,0,0,1,0.000109949,0.000340049,2,5,20.34,5,0,0,3,5,0,0,1,-0.033765276,0.2
5690,144692,autoridad,87,9.86141E-05,9,4,0.62,50,0,0,0,1,0.034261024,7.93447E-06,2,10,70,0,3,4,7,13,0,0,1,-0.033690398,0.2
5691,145156,ámbito,87,9.86141E-05,6,2,0.553571429,168,0,0,0,1,3.40049E-05,0.062481652,9,2,65.39035843,0,6,20,22,49,0,0,1,-0.033778781,0.2
5692,145391,instancias,87,9.86141E-05,10,3,0.74137931,58,0,0,0,1,0.062481652,4.53398E-06,2,7,94.192,8,3,5,12,13,0,0,1,-0.033446314,0.2
5693,146256,cuota,87,9.86141E-05,5,2,0.666666667,27,0,0,0,1,2.49369E-05,4.98738E-05,6,7,40.824,0,0,4,5,6,0,0,0,-0.033179486,0.2
5694,147020,cuota,87,9.86141E-05,5,2,0,14,0,0,0,1,0,0.062481652,0,2,54.88,1,0,0,4,5,0,0,0,-0.032651468,0.2
5695,147278,ámbito,87,9.86141E-05,6,2,0.384615385,13,0,0,0,1,0.003351745,0.062481652,2,2,47.32,0,0,1,4,5,0,0,0,-0.033121576,0.2
5696,147304,determinante,87,9.86141E-05,12,5,0.1875,80,0,0,0,8,0.025177194,0.016377871,2,2,49.48648158,0,8,12,7,14,0,0,2,-0.03541499,0.6
5697,147884,instancias,87,9.86141E-05,10,3,0.8,40,0,0,0,1,0.001353393,0.062481652,6,2,112,2,2,7,5,9,0,0,2,-0.033440687,0.4
5698,148343,ámbito,87,9.86141E-05,6,2,0.142857143,35,0,0,0,1,0.025177194,0.062481652,2,2,38.11111111,0,2,2,5,9,0,0,0,-0.034566353,0.2
5699,148611,instancias,87,9.86141E-05,10,3,0.435897436,39,0,0,0,1,0.010915558,0.062481652,3,2,85.176,0,3,3,3,13,0,0,1,-0.035142911,0.2
5700,149185,emergencia,87,9.86141E-05,10,4,0.333333333,36,0,0,0,1,0.062481652,0.004078315,2,2,72.576,0,3,5,8,8,0,0,1,-0.033630024,0.2
5701,149245,ámbito,87,9.86141E-05,6,2,0.348837209,86,0,0,0,1,0.024604779,0.062481652,1,2,37.34210526,0,2,10,12,27,0,0,1,-0.034307334,0.4
5702,149306,cuota,87,9.86141E-05,5,2,0.7,70,0,0,0,1,0.034261024,1.47354E-05,2,9,98,2,1,4,14,14,0,3,2,-0.032052699,0.4
5703,149529,cuota,87,9.86141E-05,5,2,0.366666667,30,0,0,0,1,0.000172291,0.062481652,4,2,126,0,1,0,7,10,0,0,0,-0.033961015,0.2
5704,149749,instancias,87,9.86141E-05,10,3,0.152173913,46,0,0,0,1,0.020588805,0.062481652,2,2,59.248,0,3,4,9,13,0,0,0,-0.033076092,0.6
5705,150187,determinante,87,9.86141E-05,12,5,0.753424658,73,0,0,0,8,0.007842653,0.062481652,3,2,40.4921875,0,6,5,10,17,0,0,1,-0.036168945,0.4
5706,150339,resolución,87,9.86141E-05,10,4,0.688888889,45,0,0,0,1,0.034261024,0.062481652,2,2,51.54545455,0,0,5,8,12,0,0,1,-0.034947682,0.2
5707,150968,resolución,87,9.86141E-05,10,4,0.375,16,0,0,0,1,0.034261024,0.062481652,2,2,23.89333333,0,0,2,4,5,0,0,1,-0.03432916,0.2
5708,151003,emergencia,87,9.86141E-05,10,4,0.287671233,73,0,0,0,1,0.020588805,0.035779907,2,3,51.83186525,2,2,12,13,16,0,0,1,-0.032818433,0.2
5709,151526,cuota,87,9.86141E-05,5,2,0.166666667,42,0,0,0,1,0.062481652,0.020588805,2,2,61.74,1,0,3,10,10,0,2,2,-0.033497401,0.2
5710,152142,instancias,87,9.86141E-05,10,3,0.32,50,0,0,0,1,0.010915558,0.007842653,3,3,70,1,0,3,12,17,0,0,1,-0.034269652,0.6
5711,153298,determinante,87,9.86141E-05,12,5,0.842105263,38,0,0,0,8,0.025177194,0.001529085,2,4,33.64220183,0,5,2,7,12,0,0,2,-0.034206507,0.4
5712,153825,resolución,87,9.86141E-05,10,4,0.108108108,74,0,0,0,1,0.034261024,6.34757E-05,2,7,74,0,5,4,14,24,0,0,1,-0.033853921,0.2
5713,154173,cuota,87,9.86141E-05,5,2,0.111111111,18,0,0,0,1,0.000109949,0.000340049,2,5,20.34,5,0,0,3,5,0,0,1,-0.033765276,0.2
5714,154278,determinante,87,9.86141E-05,12,5,0.5875,80,0,0,0,8,0.000613221,0.005819364,5,4,99.55555556,0,8,5,10,17,0,0,2,-0.032913547,0.6
5715,154349,resolución,87,9.86141E-05,10,4,0.142857143,70,0,0,0,1,0.034261024,0.062481652,2,2,23.33333333,0,5,2,13,25,0,0,1,-0.034468973,0.2
5716,155491,ámbito,87,9.86141E-05,6,2,0.80952381,21,0,0,0,1,0.025177194,0.062481652,2,2,41.16,0,0,2,5,6,0,0,0,-0.033737737,0.4
5717,155854,cuota,87,9.86141E-05,5,2,0.319148936,47,0,0,0,1,0.000107682,0.007476534,7,1,123.704,0,3,6,9,12,0,0,1,-0.033247503,0.4
5718,155887,determinante,87,9.86141E-05,12,5,0.52,25,0,0,0,8,0.003131847,0.016377871,2,2,58.33333333,0,2,1,3,5,0,0,1,-0.035523862,0.6
5719,156682,instancias,87,9.86141E-05,10,3,0.1875,32,0,0,0,1,0.062481652,0.010915558,2,3,47.78666667,0,1,3,6,11,0,0,2,-0.035311767,0.4
5720,156785,cuota,87,9.86141E-05,5,2,0.176470588,34,0,0,0,1,0.062481652,0.014280905,2,2,80.92,1,0,2,8,10,0,0,1,-0.033840978,0.4
5721,156846,determinante,87,9.86141E-05,12,5,0.8125,16,0,0,0,8,0.025177194,0.016377871,2,2,71.68,0,2,0,0,4,0,0,3,-0.034327657,0.6
5722,157417,ámbito,87,9.86141E-05,6,2,0.901639344,61,0,0,0,1,0.025177194,0.062481652,2,2,25.43638157,0,2,6,11,21,0,0,1,-0.032844579,0.2
5723,157730,determinante,87,9.86141E-05,12,5,0.871794872,39,0,0,0,8,0.003131847,0.000498738,2,8,34.22058824,0,1,3,9,11,0,0,1,-0.036121983,0.4
5724,157979,cuota,87,9.86141E-05,5,2,0.12244898,49,0,0,0,1,0.001949612,0.014280905,4,2,50.35692308,0,1,5,11,12,0,0,1,-0.032964191,0.2
5725,158877,instancias,87,9.86141E-05,10,3,0.208333333,24,0,0,0,1,0.010915558,0.014280905,3,2,80.64,0,2,3,1,4,0,0,0,-0.033438717,0.4
5726,158964,resolución,87,9.86141E-05,10,4,0.6875,48,0,0,0,1,7.14102E-05,0.007842653,7,3,27.04477612,1,2,2,10,19,0,0,1,-0.033997145,0.2
5727,159869,cuota,87,9.86141E-05,5,2,0.923076923,39,0,0,0,1,0.034261024,0.020756563,2,1,53.235,1,1,6,7,11,0,0,1,-0.033868682,0.2
5728,159970,instancias,87,9.86141E-05,10,3,0.080645161,124,0,0,0,1,0.010915558,0.035779907,3,3,48.38631578,1,11,16,10,26,0,0,3,-0.034276869,0.6
5729,160756,determinante,87,9.86141E-05,12,5,0.148148148,81,0,0,0,8,0.003131847,0.016377871,2,2,33.11200378,0,11,9,8,16,0,0,4,-0.035330708,0.6
5730,161109,resolución,87,9.86141E-05,10,4,0.625,8,0,0,0,1,0.062481652,0.062481652,2,2,17.92,1,0,0,2,3,0,0,0,-0.034077523,0.2
5731,161142,cuota,87,9.86141E-05,5,2,0.117647059,68,0,0,0,1,0.034261024,0.000200629,2,5,49.10905327,0,2,7,12,18,0,0,0,-0.033155291,0.2
5732,134731,módulos,86,9.74806E-05,7,2,0.476923077,65,0,0,0,1,3.51383E-05,0.002188779,9,3,78.86666667,0,5,7,12,18,0,0,1,-0.033440743,0.8
5733,134788,esquema,86,9.74806E-05,7,3,0.105263158,38,0,0,0,1,0.062481652,0.003351745,2,2,101.08,1,0,5,7,11,0,0,1,-0.03417682,0.4
5734,135192,plataforma,86,9.74806E-05,10,4,0.070422535,71,0,0,0,1,0.011993512,0.062481652,3,2,108.5753846,2,1,9,16,21,0,0,1,-0.03410937,0.2
5735,135689,esquema,86,9.74806E-05,7,3,0.057142857,35,0,0,0,1,0.000134886,0.007842653,2,3,31.44308943,1,2,3,8,12,0,0,2,-0.033443422,0.2
5736,136119,módulos,86,9.74806E-05,7,2,0.075471698,53,0,0,0,1,2.04029E-05,0.000581483,9,7,60.50153846,1,1,9,4,16,0,0,1,-0.034071728,0.2
5737,136184,esquema,86,9.74806E-05,7,3,0.892857143,56,0,0,0,1,0.025177194,0.062481652,2,2,31.96325468,1,1,1,14,20,0,0,2,-0.03441412,0.6
5738,136215,auditoría,86,9.74806E-05,9,4,0.785714286,14,0,0,0,0,0.009542895,0.024604779,4,1,0,2,0,0,3,6,0,0,1,-0.033255447,0.2
5739,136763,módulos,86,9.74806E-05,7,2,0.47826087,23,0,0,0,1,0.000291308,0.035779907,6,3,74.06,0,2,3,2,5,0,0,1,-0.034253914,0.2
5740,137228,plataforma,86,9.74806E-05,10,4,0.934782609,46,0,0,0,1,0.034261024,0.062481652,2,2,74.06,5,5,3,6,9,0,0,1,-0.033072072,0.4
5741,137288,módulos,86,9.74806E-05,7,2,0.566666667,30,0,0,0,1,0.016249786,1.92694E-05,3,7,84,0,2,2,6,8,0,0,1,-0.033865401,0.4
5742,137864,esquema,86,9.74806E-05,7,3,0.111111111,36,0,0,0,1,0.025177194,0.062481652,2,2,36,0,0,2,9,11,0,0,1,-0.035206278,0.6
5743,138087,plataforma,86,9.74806E-05,10,4,0.791208791,91,0,0,0,1,0.034261024,0.020588805,2,2,40.69366197,0,5,8,19,28,0,0,1,-0.033716915,0.2
5744,138282,período,86,9.74806E-05,7,3,0.913580247,81,0,0,0,1,0.003131847,8.72791E-05,2,15,81,0,7,11,11,16,0,0,0,-0.033096909,0.4
5745,138395,plataforma,86,9.74806E-05,10,4,0.985915493,71,0,0,0,1,0.034261024,0,2,0,108.5753846,0,8,10,7,12,0,0,1,-0.032978275,0.6
5746,138487,período,86,9.74806E-05,7,3,0.891891892,37,0,0,0,1,0.007842653,0.062481652,3,2,54.76,0,1,2,8,12,0,0,0,-0.034717339,0.2
5747,138577,período,86,9.74806E-05,7,3,0.941176471,85,0,0,0,1,0.007842653,0.035779907,3,3,62.80555556,0,5,9,18,17,0,0,1,-0.032977111,0.2
5748,139032,esquema,86,9.74806E-05,7,3,0.357142857,14,0,0,0,1,0.013905718,0.035779907,2,3,54.88,0,0,3,1,4,0,0,0,-0.034766744,0.6
5749,139033,plataforma,86,9.74806E-05,10,4,0.224489796,49,0,0,0,1,0.011993512,0.062481652,3,2,74.69777778,0,5,9,2,7,0,0,0,-0.032395145,0.8
5750,139338,auditoría,86,9.74806E-05,9,4,0.794117647,34,0,0,0,0,0.062481652,0.024604779,2,1,107.8933333,0,2,5,4,8,0,0,1,-0.033186018,0.2
5751,139762,utilidades,86,9.74806E-05,10,5,0.355555556,45,0,0,0,1,0.000448864,0.024604779,3,1,189,0,3,8,6,10,0,0,0,-0.033880494,0.2
