snt_id	term	difficulty	term_rank_snt	run_id	manual
G07.2_2768838852_2	Events (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_3	Large-scale	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_3	Visual content	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_3	Influencing	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_3	Thoughts	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_3	Emotions	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_4	Computer Vision	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_4	Automated	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_4	Generalizable	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_4	Descriptors	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_4	Pipeline (1)	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_5	Descriptors	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_5	Themes	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_5	Sentiment	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_5	Paris Attacks	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_5	Analyzed	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_6	Visual	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_6	Themes	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_6	Popular	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_6	Identifiable	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_6	Conspiracy Theories	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_7	Misinformation	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_7	False flag	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_7	Conspiracy	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_7	Themes	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_7	User-generated	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_9	OSNs (Online Social Networks)	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_9	Augment	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_9	Crisis	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_9	News-making events	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2768838852_9	Large-scale mining	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_1	Politicians (Score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_1	World Events (Score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_1	Conspiracy (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_1	Theory (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_1	Cover (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_2	Proponents	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_2	Conspiracies	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_2	Beliefs	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_2	Evidence	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_2	Disprove	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_3	Conspiratorial	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_3	Reasoning	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_3	Illegitimate	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_3	Flawed	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_4	Agent-Based Model	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_4	Rational	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_4	Bayesian	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_4	Conspiracy Theorist	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_4	Possibility	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_5	Access	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_5	Constraints	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_5	Total Information	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_5	Global Population	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_5	Conspiracy Theory	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_6	Network Structures	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_6	Objectively	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_6	Mistaken	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_6	Beliefs	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_6	Maintain	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_7	Network Pruning	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_7	Belief Purism	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_7	Confidence	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_7	Mistaken Beliefs	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_7	Available Network	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_9	Belief Polarization	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_9	Extreme Beliefs	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_9	Bayesian Agents	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_9	Networks	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2785127572_9	Conspiratorial Thinking	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_1	Social media	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_1	Political news	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_1	Active duty military	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_1	Veterans	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_1	Conspiracy theories	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_2	Conspiracy theories	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_2	Misinformation	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_2	Junk news	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_2	Targeting	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_2	National security	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_3	Extremist	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_3	Russia-focused	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_3	International conspiracy	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_3	Military personnel	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_3	Network	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_4	Facebook (score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_4	Interactions (score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_4	Public pages (score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_4	Military and veterans (score	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2786771136_4	Political conspiracy (score	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_1	Bots	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_1	Automated	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_1	Social media	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_1	Disguising	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_1	Implications	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_2	Bots	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_2	Political elections	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_2	Online discourse	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_2	Stock market	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_2	Anti-vaccine conspiracy theories	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_3	Network structure	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_3	Temporal dynamics	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_3	Sentiment analysis	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_3	Social media posts	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_3	Account level	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_4	Deep Neural Network (Score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_4	Contextual Long-Short Term Memory (LSTM) (Sco	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_4	Metadata (Score	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_4	Auxiliary Input (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_4	Tweet Text (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_5	Synthetic Minority Oversampling	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_5	Deep Nets Training	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_5	Labeled Dataset	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_5	Twitter Bots	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_5	Minimal Amount	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_7	architecture (score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_7	account-level (score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_7	bot detection (score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_7	classification accuracy (score	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2787296320_7	AUC (score	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_1	Misinformation (Score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_1	Exchange of Ideas (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_1	Democracies (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_1	Online (Score	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_1	Offline (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_2	Fake news	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_2	Conspiracy theories	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_2	Deceptive social bots	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_2	Manipulation of public opinion	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_2	Proliferation	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_3	Collaboration (Score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_3	Misinformation (Score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_3	Freedom of Speech (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_3	Industry (Score	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_3	Journalism (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_5	Stakeholders	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_5	Academia	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_5	Media	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_5	Tech companies	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_5	Trustworthy Web	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_6	Conspiracy	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_6	Evidence	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_6	Propaganda	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_6	Narrative	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2795069772_6	Social Media	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_1	Outbreak	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_1	User responses	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_1	YouTube	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_1	Phase	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_1	Content	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_2	Informational (Score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_2	Conspiracy Theory (Score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_2	Comments (Score	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_2	Shares (Score	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_2	Likes and Dislikes (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_3	Statistical differences	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_3	User activity	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_3	Conspiracy theories	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_3	Sentiment	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2803291160_3	Data set	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_1	Outbreak	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_1	Conspiracy theories	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_1	Characteristics	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_1	Discussion	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_1	Twitter	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_2	Social network analysis	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_2	Decentralized network	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_2	Debunking messages	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_2	Rhetorical questions	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2883309640_2	Zika virus	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_1	Inception	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_1	Sharing	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_1	YouTube	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_1	Website	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_1	Video	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_2	Userbase (Score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_2	Uploads (Score	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_2	Commenting (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_2	Discussion (Score	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_2	Videos (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_3	Fake news (Score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_3	Propaganda (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_3	Conspiracy theories (Score	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_3	Social media (Score	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_3	Radicalizing content (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_5	Metadata	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_5	Advocate	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_5	Identifying	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_5	Malicious	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_5	Behaviors	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_6	Metadata (score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_6	Conspiracy theories (score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_6	Channel (score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_6	YouTube (score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_6	World War III (score	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_7	Disinformation	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_7	Stemming	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_7	Detect	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_7	Deviant	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_7	Content	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_8	Videos	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_8	YouTube	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_8	Comments	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_8	Conspiracy Theories	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_9	User Engagement (Score	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_9	Reach (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_9	Social Network Analysis (Score	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_9	Inorganic Behaviors (Score	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2898510718_9	Message (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_1	Polarization	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_1	Partisanship	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_1	Politics	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_1	Media	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_1	Society	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_2	Bias	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_2	Fake news	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_2	Publisher	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_2	Attack	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_2	Labels	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_3	Conspiracy theories	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_3	InfoWars	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_3	Online publishers	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_3	False stories	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_3	Legitimate	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_4	Perceived (Score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_4	Partisan (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_4	Biased (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_4	Credibility (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_4	Damages (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_5	Political bias	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_5	Journalism standards	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_5	Debate	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_5	Consensus	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_5	Conspiracy theories	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_6	Far-left	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_6	Alt-right	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_6	Edit wars	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_6	Wikipedia	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2945924652_6	News sources	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_1	Fairness	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_1	Design	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_1	Implementation	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_1	Distributed Systems	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_1	Autonomous	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_2	Specification (Score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_2	Liveness (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_2	Assumption (Score	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_1509882388_2	Fairness (Score	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2118327397_9	Algorithm	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2118327397_9	Global	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2118327397_9	Successful	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2118327397_9	Fairness	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2118327397_9	Bridged	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2139304285_4	Fairness	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2139304285_4	Instantaneous	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2139304285_4	Property	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2139304285_4	Captured	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2296143973_3	Proportional Fairness	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2296143973_3	Time Fairness	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T13.1_2296143973_3	Exploring	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
