Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgBert,complexity
1707,139881,relaciones,344,0.000389922,10,4,0.25,56,0,0,0,1,0.010915558,0.035779907,3,3,45.55223881,1,5,4,5,16,0,0,1,-0.033168243,0.2
1708,141078,relaciones,344,0.000389922,10,4,0.602272727,88,0,0,0,1,0.010915558,0.004078315,3,2,70.86604361,0,7,12,12,16,0,0,1,-0.033561375,0.2
1709,141837,relaciones,344,0.000389922,10,4,0.32,25,0,0,0,1,0.024604779,0.034261024,1,2,29.16666667,4,3,3,2,7,0,0,0,-0.034540757,0.2
1710,146905,relaciones,344,0.000389922,10,4,0.72826087,92,0,0,0,1,0.000276573,0.00032758,9,9,49.39609695,1,8,14,11,21,0,0,1,-0.034455493,0.2
1711,150052,relaciones,344,0.000389922,10,4,0.037974684,79,0,0,0,1,0.010915558,0.062481652,3,2,46.49410261,0,9,6,5,17,0,0,1,-0.033858912,0.2
1712,152435,relaciones,344,0.000389922,10,4,0.482758621,29,0,0,0,1,0.008028546,0.062481652,3,2,78.49333333,0,1,0,8,9,0,0,1,-0.03422985,0.2
1713,154332,relaciones,344,0.000389922,10,4,0.329411765,85,0,0,0,1,0.010915558,7.93447E-05,3,7,63.05325342,0,5,12,13,18,0,0,1,-0.03408581,0.2
1714,159466,relaciones,344,0.000389922,10,4,0.828571429,35,0,0,0,1,0.010915558,0.007842653,3,3,32.99864499,0,3,3,5,11,0,0,0,-0.033871762,0.2
1715,148972,línea,341,0.000386522,5,1,0.180327869,61,0,0,0,1,0.034261024,0.035779907,2,3,38.69535027,0,3,14,8,11,0,0,1,-0.03517284,0.2
1716,134982,constitución,337,0.000381988,12,4,0.142857143,28,0,0,0,1,0.016377871,1.47354E-05,2,10,54.88,1,1,3,4,11,0,0,1,-0.033400734,0.8
1717,135033,constitución,337,0.000381988,12,4,0.130434783,23,0,0,0,1,0.034261024,0.016377871,2,2,74.06,1,3,3,1,4,0,0,1,-0.033227932,0.2
1718,135170,constitución,337,0.000381988,12,4,0.76744186,43,0,0,0,1,0.034261024,0.035779907,2,3,45.03272727,2,1,9,1,9,0,0,2,-0.033506752,0.4
1719,135653,constitución,337,0.000381988,12,4,0.254385965,114,0,0,0,1,0.000471534,0.003567109,7,2,51.09835858,0,8,12,15,20,0,0,1,-0.033337775,0.2
1720,136715,constitución,337,0.000381988,12,4,0.951219512,41,0,0,0,1,0.000471534,3.51383E-05,7,4,58.835,0,2,6,5,10,0,0,1,-0.03370321,0.4
1721,138358,constitución,337,0.000381988,12,4,0.80952381,126,0,0,0,1,0.034261024,0.001357927,2,4,58.56631098,1,7,18,22,25,0,0,1,-0.03342149,0.4
1722,139020,constitución,337,0.000381988,12,4,0.55,40,0,0,0,1,0.034261024,0.003066104,2,5,56,1,4,6,4,6,0,0,0,-0.033660981,0.2
1723,140534,constitución,337,0.000381988,12,4,0.961538462,26,0,0,0,1,0.034261024,0,2,0,25.9716092,0,2,1,2,7,0,0,2,-0.034440803,0.2
1724,140706,constitución,337,0.000381988,12,4,0.990825688,109,0,0,0,1,0.034261024,0,2,0,52.04061372,0,9,5,16,17,0,0,5,-0.03334134,0.2
1725,141006,constitución,337,0.000381988,12,4,0.633333333,30,0,0,0,1,0.034261024,4.98738E-05,2,5,126,2,1,4,4,7,0,0,1,-0.033786148,0.2
1726,141512,constitución,337,0.000381988,12,4,0.75,92,0,0,0,1,0.000471534,0.035779907,7,3,42.81567973,0,5,12,20,24,0,0,1,-0.033991979,0.4
1727,141856,constitución,337,0.000381988,12,4,0.852941176,34,0,0,0,1,0.034261024,4.98738E-05,2,5,53.94666667,1,2,3,5,7,0,0,1,-0.033578735,0.6
1728,142289,constitución,337,0.000381988,12,4,0.216494845,97,0,0,0,1,0.000471534,0.024604779,7,1,40.82158041,1,10,13,13,17,0,0,1,-0.033251427,0.4
1729,142642,constitución,337,0.000381988,12,4,0.557692308,52,0,0,0,1,0.034261024,0.000155289,2,7,63.09333333,0,2,3,7,16,0,0,1,-0.033404291,0.4
1730,143467,constitución,337,0.000381988,12,4,0.183673469,49,0,0,0,1,0.034261024,5.89417E-05,2,4,56.02333333,1,4,8,5,13,0,0,1,-0.033955915,0.2
1731,143587,constitución,337,0.000381988,12,4,0.195652174,46,0,0,0,1,0.034261024,0.000112216,2,10,42.19205298,3,1,0,7,14,0,0,1,-0.03530472,0.4
1732,145319,constitución,337,0.000381988,12,4,0.888888889,99,0,0,0,1,0.034261024,0.00205616,2,2,71.01900143,1,5,13,10,20,0,0,1,-0.033679169,0.2
1733,146612,constitución,337,0.000381988,12,4,0.107142857,84,0,0,0,1,0.034261024,0.034261024,2,2,42,2,3,8,8,19,0,0,1,-0.033603918,0.2
1734,146626,constitución,337,0.000381988,12,4,0.181818182,22,0,0,0,1,0.034261024,0.007751973,2,2,67.76,0,1,3,3,5,0,0,1,-0.032779285,0.4
1735,147674,constitución,337,0.000381988,12,4,0.214285714,98,0,0,0,1,0.034261024,0.016377871,2,2,46.78880866,1,7,16,13,21,0,0,1,-0.033171938,0.2
1736,148983,constitución,337,0.000381988,12,4,0.107142857,84,0,0,0,1,0.034261024,0.034261024,2,2,42,2,3,8,8,19,0,0,1,-0.033603918,0.2
1737,149146,constitución,337,0.000381988,12,4,0.130434783,23,0,0,0,1,0.034261024,0.016377871,2,2,74.06,1,3,3,1,4,0,0,1,-0.033227932,0.2
1738,150151,constitución,337,0.000381988,12,4,0.466666667,45,0,0,0,1,0.034261024,0.007842653,2,3,63,0,2,5,7,10,0,0,2,-0.033456121,0.4
1739,150709,constitución,337,0.000381988,12,4,0.086956522,46,0,0,0,1,0.001972282,0.000691432,4,5,42.7877095,0,0,7,3,11,0,0,1,-0.033867322,0.6
1740,151272,constitución,337,0.000381988,12,4,0.76744186,43,0,0,0,1,0.034261024,0.035779907,2,3,45.03272727,2,1,9,1,9,0,0,2,-0.033506752,0.2
1741,151584,constitución,337,0.000381988,12,4,0.183673469,49,0,0,0,1,0.034261024,5.89417E-05,2,4,56.02333333,1,4,8,5,13,0,0,1,-0.033955915,0.6
1742,151782,constitución,337,0.000381988,12,4,0.35483871,31,0,0,0,1,0.000471534,6.68762E-05,7,6,269.08,0,0,4,5,5,0,0,0,-0.034008883,0.2
1743,153173,constitución,337,0.000381988,12,4,0.513043478,115,0,0,0,1,0.034261024,0.024604779,2,1,37.26632419,0,3,10,23,30,0,0,1,-0.03374073,0.2
1744,153439,constitución,337,0.000381988,12,4,0.574257426,101,0,0,0,1,0.000471534,0.006528932,7,3,56.22680412,0,4,16,15,19,0,0,1,-0.033801783,0.4
1745,155333,constitución,337,0.000381988,12,4,0.691358025,81,0,0,0,1,0.000100881,0.035779907,6,3,87.48,1,4,12,8,12,0,0,4,-0.033873073,0.4
1746,155509,constitución,337,0.000381988,12,4,0.817204301,93,0,0,0,1,0.034261024,0.024604779,2,1,77.5632789,1,4,11,15,18,0,0,3,-0.033405295,0.8
1747,155705,constitución,337,0.000381988,12,4,0.987179487,78,0,0,0,1,0.034261024,0,2,0,49.04336283,1,7,13,6,13,0,0,1,-0.033532234,0.2
1748,156140,constitución,337,0.000381988,12,4,0.703296703,91,0,0,0,1,0.034261024,0.025177194,2,2,91,0,6,5,13,27,0,0,1,-0.033395267,0.2
1749,156222,constitución,337,0.000381988,12,4,0.648648649,37,0,0,0,1,0.034261024,0.005819364,2,4,127.7733333,0,2,1,6,11,0,0,1,-0.034922455,0.2
1750,157969,constitución,337,0.000381988,12,4,0.090909091,66,0,0,0,1,0.034261024,0.003567109,2,2,66,0,3,7,7,16,0,0,1,-0.033678826,0.2
1751,158318,constitución,337,0.000381988,12,4,0.6875,96,0,0,0,1,0.034261024,0.008028546,2,3,42.49541284,0,8,5,15,28,0,0,2,-0.033557142,0.6
1752,159218,constitución,337,0.000381988,12,4,0.257142857,105,0,0,0,1,0.000471534,0.024604779,7,1,44.66145833,0,6,9,19,22,0,0,1,-0.033785017,0.2
1753,159607,constitución,337,0.000381988,12,4,0.971428571,35,0,0,0,1,0.034261024,0,2,0,68.6,0,3,4,5,8,0,0,1,-0.033859404,0.2
1754,160022,constitución,337,0.000381988,12,4,0.983050847,59,0,0,0,1,0.000471534,0,7,0,53.18861734,0,4,8,4,9,0,0,1,-0.033490318,0.6
1755,136682,decisiones,331,0.000375187,10,4,0.194444444,36,0,0,0,1,0.024604779,0.062481652,1,2,60.48,0,1,3,6,10,0,0,1,-0.033527591,0.2
1756,143761,decisiones,331,0.000375187,10,4,0.204545455,44,0,0,0,1,0.062481652,0.002304396,2,7,21.68894602,1,1,1,13,19,0,0,1,-0.033136568,0.2
1757,145477,decisiones,331,0.000375187,10,4,0.4,10,0,0,0,1,0.000342316,0.009542895,5,4,0,0,0,3,2,3,0,0,0,-0.03402811,0.2
1758,134828,administración,329,0.00037292,14,5,0.25,4,0,0,0,1,0.000596218,0.062481652,1,2,0,1,0,0,1,1,0,0,1,-0.035437653,0.2
1759,135073,administración,329,0.00037292,14,5,0.12,25,0,0,0,1,0.062481652,0.020588805,2,2,43.75,0,1,1,7,8,0,0,1,-0.033686068,0.2
1760,135474,administración,329,0.00037292,14,5,0.103448276,29,0,0,0,1,0.034261024,0.062481652,2,2,33.64,0,0,4,3,9,0,0,0,-0.033345467,0.2
1761,135566,administración,329,0.00037292,14,5,0.804597701,87,0,0,0,1,0.034261024,0.062481652,2,2,87,0,4,15,11,17,0,0,1,-0.033368057,0.2
1762,137805,administración,329,0.00037292,14,5,0.094339623,53,0,0,0,1,0.000334381,0.062481652,6,2,60.50153846,0,3,5,13,15,0,0,0,-0.033607074,0.2
1763,137989,administración,329,0.00037292,14,5,0.307692308,52,0,0,0,1,0.011993512,0.025177194,3,2,63.09333333,1,4,4,8,13,0,0,1,-0.033165305,0.2
1764,140182,administración,329,0.00037292,14,5,0.571428571,14,0,0,0,1,0.034261024,0.062481652,2,2,27.44,0,2,0,2,3,0,0,0,-0.034134695,0.2
1765,140405,administración,329,0.00037292,14,5,0.302325581,43,0,0,0,1,0.062481652,0.062481652,2,2,18.92412141,1,0,1,11,17,0,0,1,-0.034082364,0.2
1766,141044,administración,329,0.00037292,14,5,0.048780488,41,0,0,0,1,0.000130352,0.062481652,2,2,20.29081633,1,3,5,6,7,0,0,1,-0.033775991,0.2
1767,142076,administración,329,0.00037292,14,5,0.25,68,0,0,0,1,0.062481652,0.062481652,2,2,35.80253001,1,0,3,18,23,0,0,1,-0.034151733,0.2
1768,144336,administración,329,0.00037292,14,5,0.764705882,34,0,0,0,1,0.062481652,0.024604779,2,1,46.24,1,0,3,5,8,0,0,0,-0.03375477,0.2
1769,145463,administración,329,0.00037292,14,5,0.22,50,0,0,0,1,0.034261024,0.016377871,2,2,140,0,2,8,5,12,0,0,1,-0.033936708,0.4
1770,146161,administración,329,0.00037292,14,5,0.564102564,39,0,0,0,1,0.034261024,0.062481652,2,2,85.176,0,3,3,6,10,0,0,1,-0.033369192,0.2
1771,148106,administración,329,0.00037292,14,5,0.952380952,21,0,0,0,1,0.034261024,0,2,0,123.48,0,1,3,4,6,0,0,1,-0.033713749,0.4
1772,150004,administración,329,0.00037292,14,5,0.222222222,36,0,0,0,1,0.034261024,0.025177194,2,2,23.72802653,1,0,2,7,14,0,0,0,-0.033100925,0.2
1773,150307,administración,329,0.00037292,14,5,0.810810811,37,0,0,0,1,0.00013942,0.062481652,13,2,127.7733333,0,2,1,6,11,0,0,1,-0.034922455,0.2
1774,151695,administración,329,0.00037292,14,5,0.526315789,76,0,0,0,1,0.003131847,0.000258437,2,7,56.90189001,2,7,5,9,19,0,0,1,-0.033425352,0.2
1775,152340,administración,329,0.00037292,14,5,0,4,0,0,0,1,0,0.062481652,0,2,0,1,0,0,1,1,0,0,0,-0.033679208,0.4
1776,152346,administración,329,0.00037292,14,5,0.25,4,0,0,0,1,0.000596218,0.000366119,1,1,0,1,0,0,0,1,0,0,1,-0.033389124,0.2
1777,153911,administración,329,0.00037292,14,5,0.989795918,98,0,0,0,1,0.034261024,0,2,0,58.71517529,0,4,11,17,28,0,0,1,-0.033589611,0.4
1778,155192,administración,329,0.00037292,14,5,0.564102564,39,0,0,0,1,0.034261024,0.062481652,2,2,85.176,0,3,3,6,10,0,0,1,-0.033369192,0.2
1779,155472,administración,329,0.00037292,14,5,0.047058824,85,0,0,0,1,0.034261024,0.062481652,2,2,37.40814696,0,7,10,10,23,0,0,1,-0.03351839,0.4
1780,155995,administración,329,0.00037292,14,5,0.25,28,0,0,0,1,0.062481652,0.020588805,2,2,22.7761194,0,0,1,7,11,0,0,0,-0.033630543,0.2
1781,156723,administración,329,0.00037292,14,5,0.209302326,43,0,0,0,1,0.062481652,0.062481652,2,2,73.96,1,3,3,9,12,0,0,1,-0.033151611,0.2
1782,156972,administración,329,0.00037292,14,5,0.793650794,63,0,0,0,1,0.034261024,3.62718E-05,2,7,55.09866221,0,6,2,7,16,0,0,1,-0.034440085,0.2
1783,157765,administración,329,0.00037292,14,5,0.941176471,17,0,0,0,1,0.062481652,0,2,0,26.97333333,1,0,2,4,5,0,0,0,-0.033820362,0.2
1784,157849,administración,329,0.00037292,14,5,0.15625,32,0,0,0,1,0.020756563,0.001357927,1,4,71.68,0,0,3,7,12,0,0,1,-0.033371521,0.2
1785,158499,administración,329,0.00037292,14,5,0.933333333,15,0,0,0,1,0.062481652,0,2,0,63,0,0,2,3,6,0,0,1,-0.034112982,0.2
1786,159630,administración,329,0.00037292,14,5,0.115384615,26,0,0,0,1,0.034261024,0.008028546,2,3,26.52,0,2,0,7,9,0,0,0,-0.032892276,0.6
1787,160647,administración,329,0.00037292,14,5,0.625,40,0,0,0,1,0.034261024,0.024604779,2,1,34.53551913,0,2,2,7,14,0,0,3,-0.033797852,0.2
1788,135288,funciones,326,0.000369519,9,3,0.3,20,0,0,0,1,2.04029E-05,0.062481652,10,2,112,0,1,4,4,5,0,0,0,-0.034768422,0.2
1789,135568,funciones,326,0.000369519,9,3,0.722222222,18,0,0,0,1,0.007476534,0.014280905,1,2,90.72,1,1,3,2,4,0,0,0,-0.035034867,0.2
1790,136385,funciones,326,0.000369519,9,3,0.896551724,87,0,0,0,1,7.02767E-05,0.024604779,11,1,37.97969543,0,0,9,13,22,0,0,1,-0.034436581,0.2
1791,137494,funciones,326,0.000369519,9,3,0.121212121,33,0,0,0,1,0.000799114,0.007842653,5,3,32.20384146,0,1,5,3,5,0,0,0,-0.03368755,0.2
1792,137585,funciones,326,0.000369519,9,3,0.923076923,13,0,0,0,1,0.062481652,0,2,0,23.66,0,0,1,2,5,0,0,1,-0.034224347,0.4
1793,137633,funciones,326,0.000369519,9,3,0.368421053,38,0,0,0,1,7.14102E-05,0.006528932,9,3,101.08,0,1,5,7,12,0,0,0,-0.033693274,0.2
1794,148211,funciones,326,0.000369519,9,3,0.3,30,0,0,0,1,0.010915558,0.020756563,3,1,21.88365194,0,1,3,7,6,0,0,1,-0.034726036,0.4
1795,149599,funciones,326,0.000369519,9,3,0.271604938,81,0,0,0,1,0.000107682,0.003567109,5,2,87.48,1,4,12,8,12,0,0,4,-0.033873073,0.2
1796,151594,funciones,326,0.000369519,9,3,0.710144928,69,0,0,0,1,0.024604779,0.006528932,1,3,63.77272727,1,5,4,8,16,0,0,1,-0.035355332,0.2
1797,152484,funciones,326,0.000369519,9,3,0.714285714,14,0,0,0,1,0.000257303,0.000257303,8,8,54.88,0,2,2,0,4,0,0,0,-0.034606718,0.2
1798,152763,funciones,326,0.000369519,9,3,0.68,25,0,0,0,1,0.010915558,0.035779907,3,3,175,2,1,3,3,5,0,0,0,-0.034362081,0.2
1799,154107,funciones,326,0.000369519,9,3,0.219178082,73,0,0,0,1,0.000208563,0.035779907,7,3,93.2575,0,4,10,8,14,0,0,1,-0.033212636,0.4
1800,154865,funciones,326,0.000369519,9,3,0.189189189,37,0,0,0,1,0.010915558,5.66748E-05,3,10,37.666,0,0,5,4,10,0,0,1,-0.03559903,0.4
1801,156104,funciones,326,0.000369519,9,3,0.277777778,36,0,0,0,1,0.008028546,0.034261024,3,2,32.90708171,6,1,2,3,7,0,0,1,-0.034871638,0.2
1802,156712,funciones,326,0.000369519,9,3,0.285714286,7,0,0,0,1,0.00013942,1.36019E-05,2,11,0,0,0,0,0,3,0,0,1,-0.035664587,0.6
1803,157895,funciones,326,0.000369519,9,3,0.0625,16,0,0,0,1,0.010915558,4.53398E-06,3,9,0,4,0,1,1,3,0,0,0,-0.03454309,0.4
1804,158662,funciones,326,0.000369519,9,3,0.285714286,42,0,0,0,1,0.005819364,1.24684E-05,4,9,41.58,3,0,7,6,7,0,0,0,-0.035090145,0.2
1805,160790,funciones,326,0.000369519,9,3,0.7,50,0,0,0,1,0.010915558,0.062481652,3,2,44.83830846,0,4,6,10,9,0,0,0,-0.034937769,0.2
1806,137464,objetivos,323,0.000366119,9,4,0.172413793,29,0,0,0,1,0.016249786,0.062481652,3,2,78.49333333,0,0,6,3,8,0,0,1,-0.032965998,0.4
1807,137740,objetivos,323,0.000366119,9,4,0.31884058,69,0,0,0,1,0.016249786,0.007842653,3,3,37.375,0,6,8,10,20,0,0,1,-0.033510553,0.2
1808,140386,objetivos,323,0.000366119,9,4,0.962264151,53,0,0,0,1,0.016249786,1.36019E-05,3,16,71.50181818,1,1,8,11,13,0,0,1,-0.033695321,0.2
1809,147814,objetivos,323,0.000366119,9,4,0.9,10,0,0,0,1,0.000205163,0,8,0,0,1,0,3,1,2,0,0,0,-0.034400582,0.2
1810,150939,objetivos,323,0.000366119,9,4,0.341176471,85,0,0,0,1,0.016249786,0.002719255,3,6,42.14177203,0,5,18,7,10,0,0,1,-0.03427764,0.6
1811,154254,objetivos,323,0.000366119,9,4,0.333333333,33,0,0,0,1,0.016249786,0.024604779,3,1,304.92,0,0,5,4,8,0,0,0,-0.033963121,0.2
1812,160034,objetivos,323,0.000366119,9,4,0.915254237,59,0,0,0,1,0.016249786,0.024604779,3,1,81.22333333,0,6,11,7,12,0,0,0,-0.03436408,0.2
1813,141710,productos,320,0.000362718,9,3,0.209876543,81,0,0,0,1,7.93447E-05,0.002719255,7,6,55.40163934,1,7,10,10,20,0,0,1,-0.034687609,0.2
1814,145476,productos,320,0.000362718,9,3,0.516129032,62,0,0,0,1,0.062481652,0.006528932,2,3,71.75466667,3,4,5,12,13,0,0,1,-0.034217714,0.2
1815,150857,productos,320,0.000362718,9,3,0.222222222,27,0,0,0,1,0.016249786,0.004691536,3,3,40.824,0,1,2,3,10,0,0,1,-0.034318721,0.2
1816,156256,tareas,320,0.000362718,6,2,0.2,35,0,0,0,1,0.062481652,0.003351745,2,2,35,0,2,5,8,7,0,0,0,-0.034626613,0.2
1817,159132,tareas,320,0.000362718,6,2,0.12195122,41,0,0,0,1,0.010915558,4.19393E-05,3,9,41,1,1,2,8,14,0,0,1,-0.0335145,0.2
1818,159719,productos,320,0.000362718,9,3,0.985507246,69,0,0,0,1,0.00032758,0,8,0,102.5446154,0,3,13,6,11,0,0,1,-0.033227206,0.4
1819,141700,herramientas,319,0.000361585,12,4,0.652542373,118,0,0,0,1,0.010915558,0.009542895,3,4,71.0443787,0,5,22,11,18,0,0,1,-0.032836776,0.2
1820,142141,herramientas,319,0.000361585,12,4,0.285714286,35,0,0,0,1,0.062481652,0.000245968,2,8,49,0,1,6,6,13,0,0,1,-0.034640736,0.2
1821,143411,herramientas,319,0.000361585,12,4,0.222222222,18,0,0,0,1,0.000268638,0.009542895,6,4,90.72,0,0,2,5,4,0,0,0,-0.0336515,0.2
1822,147290,herramientas,319,0.000361585,12,4,0.047619048,21,0,0,0,1,0.010915558,0.062481652,3,2,61.74,0,0,4,5,6,0,0,0,-0.033634092,0.2
1823,147904,herramientas,319,0.000361585,12,4,0.285714286,7,0,0,0,1,0.000115617,0.062481652,2,2,0,1,0,0,1,3,0,0,1,-0.034232706,0.2
1824,151228,herramientas,319,0.000361585,12,4,0.222222222,27,0,0,0,1,0.024604779,0.062481652,1,2,40.824,0,0,4,5,10,0,0,0,-0.033935789,0.2
1825,152052,herramientas,319,0.000361585,12,4,0.4,45,0,0,0,1,0.062481652,5.44078E-05,2,11,36.94126074,4,3,3,5,9,0,0,2,-0.033927657,0.2
1826,152551,herramientas,319,0.000361585,12,4,0.181818182,33,0,0,0,1,3.28714E-05,0.035779907,10,3,0,0,3,6,3,8,0,0,1,-0.033486061,0.2
1827,155217,herramientas,319,0.000361585,12,4,0.204081633,49,0,0,0,1,0.004691536,5.44078E-05,3,11,56.02333333,2,3,6,7,8,0,1,1,-0.034812917,0.2
1828,157981,herramientas,319,0.000361585,12,4,0.384615385,26,0,0,0,1,0.010915558,0.062481652,3,2,37.856,2,2,1,6,7,0,0,0,-0.03358399,0.2
1829,136980,objeto,318,0.000360451,6,3,0.238095238,42,0,0,0,1,0.013905718,0.014280905,2,2,123.48,4,1,6,6,10,0,0,0,-0.034018877,0.2
1830,137680,objeto,318,0.000360451,6,3,0.24,25,0,0,0,1,0.013905718,0.016377871,2,2,175,1,1,1,3,8,0,0,1,-0.034829682,0.2
1831,137693,objeto,318,0.000360451,6,3,0.175,40,0,0,0,1,0.062481652,0.007476534,2,1,64,1,0,7,6,9,0,0,1,-0.033863074,0.2
1832,137830,objeto,318,0.000360451,6,3,0.625,24,0,0,0,1,0.013905718,0.000174558,2,7,161.28,0,0,3,1,6,0,0,1,-0.034706565,0.2
1833,138057,objeto,318,0.000360451,6,3,0.387096774,31,0,0,0,1,0.013905718,0.062481652,2,2,32.3175,0,1,1,8,10,0,0,0,-0.0343645,0.2
1834,141330,objeto,318,0.000360451,6,3,0.206896552,87,0,0,0,1,0.007842653,0.000251636,3,8,27.69133574,0,9,12,5,11,0,0,1,-0.03374392,0.2
1835,142196,objeto,318,0.000360451,6,3,0.115384615,26,0,0,0,1,0.013905718,0.003066104,2,5,31.54666667,0,0,6,0,8,0,0,1,-0.034247596,0.2
1836,145399,objeto,318,0.000360451,6,3,0.102040816,49,0,0,0,1,0.013905718,0.062481652,2,2,30.94911805,0,7,2,4,15,0,0,1,-0.034632431,0.2
1837,145429,objeto,318,0.000360451,6,3,0.274509804,51,0,0,0,1,0.000877325,0.003351745,5,2,56.02153846,1,2,5,10,13,0,0,1,-0.034007871,0.2
1838,145653,objeto,318,0.000360451,6,3,0.22,50,0,0,0,1,0.013905718,0.062481652,2,2,36.33879781,1,1,3,11,15,0,0,1,-0.033917059,0.2
1839,146549,objeto,318,0.000360451,6,3,0.12,25,0,0,0,1,0.013905718,0.003066104,2,5,25,0,1,2,4,8,0,0,1,-0.033869131,0.4
1840,146600,objeto,318,0.000360451,6,3,0.734939759,83,0,0,0,1,0.025177194,0.020756563,2,1,76.71212121,1,6,18,9,14,0,0,1,-0.033638503,0.2
1841,147427,objeto,318,0.000360451,6,3,0.083333333,36,0,0,0,1,0.000250502,0.024604779,9,1,90.72,3,1,4,4,10,0,0,1,-0.033743072,0.2
1842,148331,objeto,318,0.000360451,6,3,0.888888889,18,0,0,0,1,0.013905718,6.23422E-05,2,10,45.36,1,2,1,2,4,0,0,1,-0.034203466,0.2
1843,148878,objeto,318,0.000360451,6,3,0.542372881,59,0,0,0,1,0.025177194,0.00027884,2,5,64.97866667,0,7,6,6,13,0,0,0,-0.034416186,0.2
1844,149296,objeto,318,0.000360451,6,3,0.666666667,24,0,0,0,1,0.013905718,0.024604779,2,1,25.44,0,0,4,2,8,0,0,0,-0.033789133,0.2
1845,150304,objeto,318,0.000360451,6,3,0.428571429,21,0,0,0,1,0.013905718,0.000502138,2,4,61.74,0,1,0,1,6,0,0,0,-0.03552634,0.2
1846,151945,objeto,318,0.000360451,6,3,0.191011236,89,0,0,0,1,0.001280849,9.06796E-06,2,5,41.3924581,1,7,11,12,24,0,0,3,-0.0335529,0.6
1847,157731,objeto,318,0.000360451,6,3,0.925925926,81,0,0,0,1,0.005819364,0.024604779,4,1,80.17373494,0,8,9,2,16,0,0,2,-0.033841439,0.4
1848,159361,objeto,318,0.000360451,6,3,0.619047619,105,0,0,0,1,0.013905718,0.000102015,2,5,32.46710526,1,8,15,7,25,0,0,1,-0.033629909,0.2
1849,134832,gestión,317,0.000359318,7,2,0.230769231,39,0,0,0,1,0.062481652,0.062481652,2,2,40.794,3,2,2,7,8,0,0,0,-0.034282076,0.2
1850,136459,gestión,317,0.000359318,7,2,0.878787879,33,0,0,0,1,0.034261024,0.062481652,2,2,38.115,3,1,1,8,12,0,0,2,-0.033289605,0.2
1851,137134,gestión,317,0.000359318,7,2,0.419354839,31,0,0,0,1,0.062481652,0.062481652,2,2,38.44,1,0,3,7,12,0,0,0,-0.033579923,0.2
1852,137353,principal,317,0.000359318,9,3,0.757575758,33,5,0,0,8,0.001633366,0.024604779,7,1,50.82,1,1,2,4,11,0,0,1,-0.033540674,0.2
1853,140121,gestión,317,0.000359318,7,2,0.545454545,33,0,0,0,1,0.034261024,0.062481652,2,2,60.984,1,1,1,7,10,0,0,2,-0.034068337,0.2
1854,140596,gestión,317,0.000359318,7,2,0.181818182,66,0,0,0,1,0.034261024,0.062481652,2,2,93.82153846,1,2,8,8,14,0,0,1,-0.033447818,0.2
1855,141115,gestión,317,0.000359318,7,2,0.142857143,35,0,0,0,1,0.034261024,4.42063E-05,2,7,343,1,1,4,3,10,0,0,1,-0.033567613,0.8
1856,142148,gestión,317,0.000359318,7,2,0.914285714,35,0,0,0,1,0.062481652,0.062481652,2,2,42.875,0,2,2,5,8,0,0,0,-0.03335818,0.2
1857,143235,gestión,317,0.000359318,7,2,0.9375,48,0,0,0,1,0.034261024,0.007842653,2,3,107.52,1,1,5,8,13,0,0,0,-0.034009366,0.2
1858,143337,gestión,317,0.000359318,7,2,0.989010989,91,0,0,0,1,0.062481652,0,2,0,91.8736,0,6,10,14,15,0,3,3,-0.033257935,0.2
1859,144416,gestión,317,0.000359318,7,2,0.181818182,33,0,0,0,1,8.72791E-05,0.062481652,6,2,50.82,0,1,1,6,12,0,0,1,-0.034370651,0.4
1860,144599,gestión,317,0.000359318,7,2,0.481481481,27,0,0,0,1,0.034261024,0.007842653,2,3,27,0,2,1,4,10,0,0,1,-0.033938773,0.2
1861,146591,gestión,317,0.000359318,7,2,0.105263158,38,0,0,0,1,0.024604779,0.062481652,1,2,57.76,1,7,2,5,5,0,0,1,-0.03402932,0.2
1862,147833,gestión,317,0.000359318,7,2,0.214876033,121,0,0,0,1,0.034261024,0.014280905,2,2,72.91639648,1,9,12,17,29,0,0,2,-0.033914613,0.4
1863,148498,gestión,317,0.000359318,7,2,0.173913043,23,0,0,0,1,4.53398E-06,0.062481652,16,2,29.624,5,0,0,5,7,0,0,1,-0.033653946,0.2
1864,150515,gestión,317,0.000359318,7,2,0.333333333,12,0,0,0,1,0.024604779,0.062481652,1,2,0,1,0,1,1,4,0,0,1,-0.033451702,0.2
1865,150599,gestión,317,0.000359318,7,2,0.525,40,0,0,0,1,0.062481652,0.025177194,2,2,36.35036496,2,0,4,8,13,0,0,1,-0.034292869,0.6
1866,151364,gestión,317,0.000359318,7,2,0.5625,16,0,0,0,1,0.062481652,0.062481652,2,2,35.84,1,0,1,3,5,0,0,0,-0.033903275,0.2
1867,151745,gestión,317,0.000359318,7,2,0.971428571,35,0,0,0,1,0.062481652,0,2,0,57.16666667,1,1,3,8,11,0,0,1,-0.033239413,0.4
1868,151949,gestión,317,0.000359318,7,2,0.266666667,15,0,0,0,1,0.034261024,0.062481652,2,2,0,1,2,1,3,4,0,0,0,-0.034490121,0.2
